Name,ISSN,Journal Impact Factor,eISSN
CONTEMPORARY EDUCATIONAL PSYCHOLOGY,0361-476X,10.3,1090-2384
CONTEMPORARY EUROPE-SOVREMENNAYA EVROPA,0201-7083,0.5,0201-7083
CONTEMPORARY EUROPEAN HISTORY,0960-7773,0.8,1469-2171
CONTEMPORARY FAMILY THERAPY,0892-2764,1.3,1573-3335
CONTEMPORARY FRENCH AND FRANCOPHONE STUDIES,1740-9292,0,1740-9306
CONTEMPORARY IRISH POETRY AND THE CLIMATE CRISIS,n/a,n/a,n/a
CONTEMPORARY ISLAM-DYNAMICS OF MUSLIM LIFE,1872-0218,1.1,1872-0226
CONTEMPORARY ISSUES IN EARLY CHILDHOOD,1463-9491,1.2,1463-9491
CONTEMPORARY ISSUES IN EVALUATING TREATMENT OUTCOMES IN NEURODEVELOPMENTAL DISORDERS,n/a,n/a,n/a
CONTEMPORARY ISSUES IN ISLAMIC SOCIAL FINANCE,n/a,n/a,n/a
CONTEMPORARY LITERATURE,0010-7484,0.3,1548-9949
CONTEMPORARY MATHEMATICS,2705-1064,0.3,2705-1056
CONTEMPORARY METHODS IN BIOINFORMATICS AND BIOMEDICINE AND THEIR APPLICATIONS,n/a,n/a,n/a
CONTEMPORARY MUSIC REVIEW,0749-4467,0.4,1477-2256
CONTEMPORARY NURSE,1037-6178,1.6,1839-3535
CONTEMPORARY PACIFIC,1043-898X,0.6,1527-9464
CONTEMPORARY PHENOMENOLOGIES OF NORMATIVITY,n/a,n/a,n/a
CONTEMPORARY PHYSICIAN-AUTHORS,n/a,n/a,n/a
CONTEMPORARY PHYSICS,0010-7514,2,1366-5812
CONTEMPORARY POLITICAL THEORY,1470-8914,1.8,1476-9336
CONTEMPORARY POLITICS,1356-9775,2,1469-3631
CONTEMPORARY PRAGMATISM,1572-3429,0.1,1875-8185
CONTEMPORARY PROBLEMS OF ECOLOGY,1995-4255,0.8,1995-4263
CONTEMPORARY PSYCHOANALYSIS,0010-7530,0.5,2330-9091
CONTEMPORARY REVIEW OF THE MIDDLE EAST,2347-7989,0.7,2349-0055
CONTEMPORARY SECURITY POLICY,1352-3260,5.9,1743-8764
CONTEMPORARY SOCIAL SCIENCE,2158-2041,2.4,2158-205X
CONTEMPORARY SOCIOLOGY-A JOURNAL OF REVIEWS,0094-3061,0.2,1939-8638
CONTEMPORARY SOUTH ASIA,0958-4935,1.4,1469-364X
CONTEMPORARY SOUTHEAST ASIA,0129-797X,0.9,1793-284X
CONTEMPORARY THEATRE REVIEW,1048-6801,0.3,1477-2264
CONTEMPORARY VOICE OF DALIT,2455-328X,0.7,2456-0502
CONTEMPORARY WOMENS WRITING,1754-1476,0.2,1754-1484
CONTENTIOUS MIGRANT SOLIDARITY,n/a,n/a,n/a
CONTESTED AMERICANS,n/a,n/a,n/a
CONTESTED IDEA OF SOUTH AFRICA,n/a,n/a,n/a
CONTESTING EPISTEMOLOGIES IN COGNITIVE TRANSLATION AND INTERPRETING STUDIES,n/a,n/a,n/a
CONTESTING FRANCE,n/a,n/a,n/a
CONTEXTO,1315-9453,0.3,2610-7902
CONTEXTO-REVISTA DE LA FACULTAD DE ARQUITECTURA UNIVERSIDAD AUTONOMA DE NUEVO LEON,2007-1639,0,2007-1639
CONTEXTO-REVISTA DO PROGRAMA DE POS-GRADUACAO EM LETRAS,2358-9566,0,2358-9566
CONTEXTOS EDUCATIVOS-REVISTA DE EDUCACION,1575-023X,0.8,1695-5714
CONTEXTS OF CO- CONSTRUCTED DISCOURSE,n/a,n/a,n/a
CONTINENTAL PHILOSOPHY REVIEW,1387-2842,0.8,1573-1103
CONTINENTAL RECKONING,n/a,n/a,n/a
CONTINENTAL SHELF RESEARCH,0278-4343,2.3,1873-6955
"CONTINUAL SEMI-SUPERVISED LEARNING, CSSL 2021",n/a,n/a,n/a
CONTINUITY AND CHANGE,0268-4160,0.9,1469-218X
CONTINUOUS IMPROVEMENT PRACTICE IN LOCAL GOVERNMENT,n/a,n/a,n/a
CONTINUUM MECHANICS AND THERMODYNAMICS,0935-1175,2.6,1432-0959
CONTINUUM-JOURNAL OF MEDIA & CULTURAL STUDIES,1030-4312,0.8,1469-3666
CONTRACEPTION,0010-7824,2.9,1879-0518
CONTRACEPTION AND REPRODUCTIVE MEDICINE,n/a,2.9,2055-7426
CONTRAST MEDIA & MOLECULAR IMAGING,1555-4309,n/a,1555-4317
"CONTRASTS IN RELIGION, COMMUNITY, AND STRUCTURE AT THREE HOMELESS SHELTERS",n/a,n/a,n/a
CONTRIBUTIONS OF THE ASTRONOMICAL OBSERVATORY SKALNATE PLESO,1335-1842,0.5,1336-0337
CONTRIBUTIONS TO DISCRETE MATHEMATICS,1715-0868,0.5,1715-0868
CONTRIBUTIONS TO GEOPHYSICS AND GEODESY,1338-0540,0.7,1338-0540
CONTRIBUTIONS TO INDIAN SOCIOLOGY,0069-9667,0.6,0973-0648
CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,0010-7999,3.5,1432-0967
CONTRIBUTIONS TO PLASMA PHYSICS,0863-1042,1.6,1521-3986
CONTRIBUTIONS TO THE HISTORY OF CONCEPTS,1807-9326,0.2,1874-656X
CONTRIBUTIONS TO ZOOLOGY,1383-4517,2.2,1875-9866
CONTROL ENGINEERING AND APPLIED INFORMATICS,1454-8658,0.9,n/a
CONTROL ENGINEERING PRACTICE,0967-0661,4.9,1873-6939
CONTROL THEORY AND TECHNOLOGY,2095-6983,1.4,2198-0942
CONTROLO 2022,n/a,n/a,n/a
CONVERGENCE-THE INTERNATIONAL JOURNAL OF RESEARCH INTO NEW MEDIA TECHNOLOGIES,1354-8565,2.8,1748-7382
CONVERGENCIA-REVISTA DE CIENCIAS SOCIALES,2448-5799,0.7,2448-5799
CONVERSING IN VERSE,n/a,n/a,n/a
CONVIVIUM,0010-8235,0.1,2255-2855
CONVIVIUM-EXCHANGES AND INTERACTIONS IN THE ARTS OF MEDIEVAL EUROPE BYZANTIUM AND THE MEDITERRANEAN,2336-3452,0,2336-808X
COOLING OF ROTATING ELECTRICAL MACHINES,n/a,n/a,n/a
COOPERATION AND CONFLICT,0010-8367,2,1460-3691
COOPERATIVE DISAGREEMENT,n/a,n/a,n/a
COOPERATIVE INFORMATION SYSTEMS (COOPIS 2022),n/a,n/a,n/a
COOPERATIVE RULE,n/a,n/a,n/a
COORDENADAS-REVISTA DE HISTORIA LOCAL Y REGIONAL,2362-4752,0.1,2362-4752
COORDINATION CHEMISTRY REVIEWS,0010-8545,20.6,1873-3840
COORDINATION MODELS AND LANGUAGES,n/a,n/a,n/a
"COORDINATION, ORGANIZATIONS, INSTITUTIONS, NORMS, AND ETHICS FOR GOVERNANCE OF MULTI-AGENT SYSTEMS XV",n/a,n/a,n/a
COPD-JOURNAL OF CHRONIC OBSTRUCTIVE PULMONARY DISEASE,1541-2555,2.2,1541-2563
"COPYRIGHT EXHAUSTION, 2 EDITION",n/a,n/a,n/a
COR ET VASA,0010-8650,0.2,1803-7712
CORAL REEFS,0722-4028,3.5,1432-0975
CORDIS-REVISTA ELETRONICA DE HISTORIA SOCIAL DA CIDADE,2176-4174,0,2176-4174
CORMAC MCCARTHY JOURNAL,2333-3073,0.1,2333-3065
CORNEA,0277-3740,2.8,1536-4798
CORNELL HOSPITALITY QUARTERLY,1938-9655,3.5,1938-9663
CORNELL LAW REVIEW,0010-8847,2.5,0010-8847
CORONARY ARTERY DISEASE,0954-6928,1.8,1473-5830
CORONAVIRUS CAPITALISM GOES TO THE CINEMA,n/a,n/a,n/a
CORPORA,1749-5032,0.5,1755-1676
CORPORATE ATTRIBUTION IN PRIVATE LAW,n/a,n/a,n/a
CORPORATE COMMUNICATIONS,1356-3289,2,1758-6046
CORPORATE GOVERNANCE IN ZIMBABWE'S PUBLIC ENTITIES,n/a,n/a,n/a
CORPORATE GOVERNANCE MODELS,n/a,n/a,n/a
CORPORATE GOVERNANCE-AN INTERNATIONAL REVIEW,0964-8410,5.3,1467-8683
CORPORATE GOVERNANCE-THE INTERNATIONAL JOURNAL OF BUSINESS IN SOCIETY,1472-0701,5.6,1758-6054
CORPORATE REPUTATION REVIEW,1363-3589,1.9,1479-1889
CORPORATE RESEARCH LABORATORIES AND THE HISTORY OF INNOVATION,n/a,n/a,n/a
CORPORATE SOCIAL RESPONSIBILITY AND ENVIRONMENTAL AFFAIRS IN THE BRITISH PRESS,n/a,n/a,n/a
CORPORATE SOCIAL RESPONSIBILITY AND ENVIRONMENTAL MANAGEMENT,1535-3958,9.8,1535-3966
CORPORATE SOCIAL RESPONSIBILITY AND GOVERNANCE,n/a,n/a,n/a
CORPORATE WOMEN IN CONTEMPORARY CHINA,n/a,n/a,n/a
CORPORATION,n/a,n/a,n/a
CORPUS EXPLORATION OF LEXIS AND DISCOURSE IN TRANSLATION,n/a,n/a,n/a
CORPUS LINGUISTICS AND LINGUISTIC THEORY,1613-7027,1.6,1613-7035
CORPUS PRAGMATICS,2509-9507,1,2509-9515
CORRECTIONAL (PRISON) EDUCATION,n/a,n/a,n/a
CORRESPONDANCES EN METABOLISMES HORMONES DIABETES ET NUTRITION,2100-9619,0,n/a
CORROSION,0010-9312,1.6,1938-159X
CORROSION ENGINEERING SCIENCE AND TECHNOLOGY,1478-422X,1.8,1743-2782
CORROSION REVIEWS,0334-6005,3.2,2191-0316
CORROSION SCIENCE,0010-938X,8.3,1879-0496
CORROSION SCIENCE AND TECHNOLOGY-KOREA,1598-6462,0.6,2288-6524
CORRUPTION AND DEVELOPMENT IN NIGERIA,n/a,n/a,n/a
"CORRUPTION, INFRASTRUCTURE MANAGEMENT AND PUBLIC-PRIVATE PARTNERSHIP",n/a,n/a,n/a
CORSALUD,2078-7170,0.1,2078-7170
CORTEX,0010-9452,3.6,1973-8102
CORVINUS JOURNAL OF SOCIOLOGY AND SOCIAL POLICY,2061-5558,0.4,2062-087X
COSMETICS,n/a,3.3,2079-9284
COSMIC RESEARCH,0010-9525,0.6,1608-3075
COSMOPOLITAN CIVIL SOCIETIES-AN INTERDISCIPLINARY JOURNAL,1837-5391,0.6,1837-5391
COSMOPOLITAN JURISPRUDENCE,n/a,n/a,n/a
COSMOS AND HISTORY-THE JOURNAL OF NATURAL AND SOCIAL PHILOSOPHY,1832-9101,0.2,1832-9101
COST EFFECTIVENESS AND RESOURCE ALLOCATION,1478-7547,2.3,1478-7547
COSTUME-THE JOURNAL OF THE COSTUME SOCIETY,0590-8876,0.2,1749-6306
COUNSELING PSYCHOLOGIST,0011-0000,3.4,1552-3861
COUNSELLING & PSYCHOTHERAPY RESEARCH,1473-3145,2.4,1746-1405
COUNSELLING PSYCHOLOGY QUARTERLY,0951-5070,3,1469-3674
COUNSELOR EDUCATION AND SUPERVISION,0011-0035,1.3,1556-6978
COUNT THE DEAD,n/a,n/a,n/a
COUNTERINSURGENCY WARFARE AND BRUTALISATION,n/a,n/a,n/a
COUNTERREVOLUTION,n/a,n/a,n/a
COUNTERTERRORISM STRATEGIES IN EGYPT,n/a,n/a,n/a
"COUNTERTERRORISM, CRIME FIGHTING, FORENSICS, AND SURVEILLANCE TECHNOLOGIES VI",n/a,n/a,n/a
COUNTERTEXT-A JOURNAL FOR THE STUDY OF THE POST-LITERARY,2056-4406,0,2056-4414
COUPLE AND FAMILY PSYCHOLOGY-RESEARCH AND PRACTICE,2160-4096,1.7,2160-410X
COUPLED SYSTEMS MECHANICS,2234-2184,1.7,2234-2192
COURTING CONSTITUTIONALISM,n/a,n/a,n/a
COURTS AND JUDICIAL ACTIVISM UNDER CRISIS CONDITIONS,n/a,n/a,n/a
COVID-19,n/a,n/a,n/a
"COVID-19 AND PARKINSONISM, VOL. 165",n/a,n/a,n/a
COVID-19 IN INTERNATIONAL MEDIA,n/a,n/a,n/a
"COVID-19 PANDEMIC, PUBLIC POLICY, AND INSTITUTIONS IN INDIA",n/a,n/a,n/a
CPSS'22: PROCEEDINGS OF THE 8TH ACM CYBER-PHYSICAL SYSTEM SECURITY WORKSHOP,n/a,n/a,n/a
CPT-PHARMACOMETRICS & SYSTEMS PHARMACOLOGY,2163-8306,3.5,2163-8306
CPU-E REVISTA DE INVESTIGACION EDUCATIVA,1870-5308,0.1,n/a
CR-THE NEW CENTENNIAL REVIEW,1532-687X,0,1539-6630
CRAFT RESEARCH,2040-4689,0.4,2040-4697
"CRAFTING TURKISH NATIONAL IDENTITY, 1919-1927",n/a,n/a,n/a
CRANIO-THE JOURNAL OF CRANIOMANDIBULAR & SLEEP PRACTICE,0886-9634,1.6,2151-0903
CRANIOMAXILLOFACIAL TRAUMA & RECONSTRUCTION,1943-3875,0.9,1943-3883
CREATING A CULTURE OF MINDFUL INNOVATION IN HIGHER EDUCATION,n/a,n/a,n/a
CREATING A SHARED MORALITY,n/a,n/a,n/a
CREATING CHAOS ONLINE,n/a,n/a,n/a
CREATING PLACE IN EARLY MODERN EUROPEAN ARCHITECTURE,n/a,n/a,n/a
CREATING SPACE FOR SHAKESPEARE,n/a,n/a,n/a
CREATIVE INDUSTRIES JOURNAL,1751-0694,1.1,1751-0708
CREATIVE LIVES OF ANIMALS,n/a,n/a,n/a
CREATIVE NURSING,1078-4535,0.7,1946-1895
CREATIVITY AND INNOVATION MANAGEMENT,0963-1690,3.5,1467-8691
CREATIVITY RESEARCH JOURNAL,1040-0419,2.6,1532-6934
CREE AND CHRISTIAN,n/a,n/a,n/a
"CREEK INTERNATIONALISM IN AN AGE OF REVOLUTION, 1763-1818",n/a,n/a,n/a
"CREOLE RELIGIONS OF THE CARIBBEAN, 3 EDITION",n/a,n/a,n/a
CRESCENT JOURNAL OF MEDICAL AND BIOLOGICAL SCIENCES,2148-9696,0.4,2148-9696
CRETACEOUS RESEARCH,0195-6671,2.1,1095-998X
CRIME & DELINQUENCY,0011-1287,2.1,1552-387X
CRIME AND JUSTICE-A REVIEW OF RESEARCH,0192-3234,n/a,n/a
CRIME LAW AND SOCIAL CHANGE,0925-4994,1.1,1573-0751
CRIME MEDIA CULTURE,1741-6590,1.8,1741-6604
CRIME PREVENTION & COMMUNITY SAFETY,1460-3780,0.7,1743-4629
CRIME SCIENCE,n/a,6.1,2193-7680
CRIMEAN WAR AND ITS AFTERLIFE,n/a,n/a,n/a
CRIMESPLOITATION,n/a,n/a,n/a
CRIMINAL AND QUASI-CRIMINAL ENFORCEMENT MECHANISMS IN EUROPE,n/a,n/a,n/a
CRIMINAL BEHAVIOUR AND MENTAL HEALTH,0957-9664,1.2,1471-2857
CRIMINAL JUSTICE AND BEHAVIOR,0093-8548,2.1,1552-3594
CRIMINAL JUSTICE STUDIES,1478-601X,1.8,1478-6028
CRIMINAL LAW AND PHILOSOPHY,1871-9791,0.5,1871-9805
CRIMINAL LAW FORUM,1046-8374,0.4,1572-9850
CRIMINAL LAW JOURNAL,0314-1160,0.5,0314-1160
CRIMINALISATION OF PEOPLE SMUGGLING IN INDONESIA AND AUSTRALIA,n/a,n/a,n/a
CRIMINALISATION OF SOCIAL POLICY IN NEOLIBERAL SOCIETIES,n/a,n/a,n/a
CRIMINOLOGICAL BIOGRAPHY OF AN ARMS DEALER,n/a,n/a,n/a
CRIMINOLOGIE,0316-0041,0.3,0316-0041
CRIMINOLOGY,0011-1384,5.8,1745-9125
CRIMINOLOGY & CRIMINAL JUSTICE,1748-8958,1.5,1748-8966
CRIMINOLOGY & PUBLIC POLICY,1538-6473,4.6,1745-9133
CRISES OF LEGITIMACY IN GLOBAL GOVERNANCE,n/a,n/a,n/a
CRISIS OF MUSLIM RELIGIOUS DISCOURSE,n/a,n/a,n/a
CRISIS STYLE,n/a,n/a,n/a
CRISIS UNDER CRITIQUE,n/a,n/a,n/a
CRISIS URBANISM AND POSTCOLONIAL AFRICAN CITIES IN POSTMILLENNIAL CINEMA,n/a,n/a,n/a
"CRISIS, REFORM AND THE WAY FORWARD IN GREECE",n/a,n/a,n/a
CRISIS-THE JOURNAL OF CRISIS INTERVENTION AND SUICIDE PREVENTION,0227-5910,3,2151-2396
CRISPR JOURNAL,2573-1599,3.7,2573-1602
CRISTIANESIMO NELLA STORIA,0393-3598,0.1,0393-3598
CRITICA D ARTE,0011-1511,0,n/a
CRITICA LETTERARIA,0390-0142,0.1,2035-2638
CRITICA-REVISTA HISPANOAMERICANA DE FILOSOFIA,0011-1503,0.3,1870-4905
CRITICAL AND RADICAL SOCIAL WORK,2049-8608,1.2,2049-8675
CRITICAL ARTS-SOUTH-NORTH CULTURAL AND MEDIA STUDIES,0256-0046,0.3,1992-6049
CRITICAL ASIAN STUDIES,1467-2715,2.6,1472-6033
CRITICAL CARE,1364-8535,15.1,1466-609X
CRITICAL CARE AND RESUSCITATION,1441-2772,2.9,n/a
CRITICAL CARE CLINICS,0749-0704,4.3,1557-8232
CRITICAL CARE MEDICINE,0090-3493,8.8,1530-0293
CRITICAL CARE NURSE,0279-5442,1.6,1940-8250
CRITICAL CARE NURSING CLINICS OF NORTH AMERICA,0899-5885,1.5,1558-3481
CRITICAL CARE NURSING QUARTERLY,0887-9303,1.4,1550-5111
CRITICAL CARE RESEARCH AND PRACTICE,2090-1305,1.7,2090-1313
CRITICAL CONVERSATIONS IN AFRICAN PHILOSOPHY,n/a,n/a,n/a
CRITICAL CRIMINOLOGY,1205-8629,1.8,1572-9877
CRITICAL DISCOURSE STUDIES,1740-5904,1.5,1740-5912
CRITICAL EDUCATION,1920-4175,1,1920-4175
CRITICAL FINANCE REVIEW,2164-5744,1.6,2164-5760
CRITICAL GERONTOLOGY FOR SOCIAL WORKERS,n/a,n/a,n/a
CRITICAL HISTORICAL STUDIES,2326-4462,n/a,2326-4470
CRITICAL HORIZONS,1440-9917,0.4,1568-5160
CRITICAL INQUIRY,0093-1896,1.7,1539-7858
"CRITICAL PEDAGOGY, RACE, AND MEDIA",n/a,n/a,n/a
CRITICAL PERSPECTIVES ON ACCOUNTING,1045-2354,5.1,1095-9955
CRITICAL PERSPECTIVES ON EQUITY AND SOCIAL MOBILITY IN STUDY ABROAD,n/a,n/a,n/a
CRITICAL PERSPECTIVES ON INNOVATION MANAGEMENT,n/a,n/a,n/a
CRITICAL PERSPECTIVES ON INTERNATIONAL BUSINESS,1742-2043,2,1758-6062
CRITICAL PERSPECTIVES ON PISA AS A MEANS OF GLOBAL GOVERNANCE,n/a,n/a,n/a
CRITICAL PHILOSOPHY OF RACE,2165-8684,1.1,2165-8692
CRITICAL POLICY STUDIES,1946-0171,1.5,1946-018X
CRITICAL PUBLIC HEALTH,0958-1596,2.8,1469-3682
CRITICAL QUARTERLY,0011-1562,0.2,1467-8705
CRITICAL RESEARCH ON RELIGION,2050-3032,0.7,2050-3040
CRITICAL REVIEW,0891-3811,0.8,1933-8007
CRITICAL REVIEW OF INTERNATIONAL SOCIAL AND POLITICAL PHILOSOPHY,1369-8230,0.8,1743-8772
CRITICAL REVIEWS IN ANALYTICAL CHEMISTRY,1040-8347,5,1547-6510
CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,1040-9238,6.5,1549-7798
CRITICAL REVIEWS IN BIOTECHNOLOGY,0738-8551,9,1549-7801
CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,1040-8363,10,1549-781X
CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY,1064-3389,12.6,1547-6537
CRITICAL REVIEWS IN EUKARYOTIC GENE EXPRESSION,1045-4403,1.6,2162-6502
CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION,1040-8398,10.2,1549-7852
CRITICAL REVIEWS IN IMMUNOLOGY,1040-8401,1.3,2162-6472
CRITICAL REVIEWS IN MICROBIOLOGY,1040-841X,6.5,1549-7828
CRITICAL REVIEWS IN ONCOLOGY HEMATOLOGY,1040-8428,6.2,1879-0461
CRITICAL REVIEWS IN PLANT SCIENCES,0735-2689,6.9,1549-7836
CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES,1040-8436,10.8,1547-6561
CRITICAL REVIEWS IN THERAPEUTIC DRUG CARRIER SYSTEMS,0743-4863,2.7,2162-660X
CRITICAL REVIEWS IN TOXICOLOGY,1040-8444,5.9,1547-6898
CRITICAL SOCIAL POLICY,0261-0183,2.3,1461-703X
CRITICAL SOCIOLOGY,0896-9205,1.9,1569-1632
CRITICAL STUDIES IN EDUCATION,1750-8487,3.9,1750-8495
CRITICAL STUDIES IN FASHION & BEAUTY,2040-4417,0.4,2040-4425
CRITICAL STUDIES IN MEDIA COMMUNICATION,1529-5036,1,1479-5809
CRITICAL STUDIES IN MENS FASHION,2050-070X,0.4,2050-0718
CRITICAL STUDIES IN TELEVISION,1749-6020,1,1749-6039
CRITICAL STUDIES ON SECURITY,2162-4887,1.6,2162-4909
CRITICAL STUDIES ON TERRORISM,1753-9153,1.2,1753-9161
CRITICAL SURVEY,0011-1570,0.1,1752-2293
CRITICAL THEORY OF COLONIALITY,n/a,n/a,n/a
CRITICISM AND POLITICS,n/a,n/a,n/a
CRITICISM-A QUARTERLY FOR LITERATURE AND THE ARTS,0011-1589,0.2,1536-0342
CRITIQUE,0011-1600,0.3,1968-3901
CRITIQUE OF ANTHROPOLOGY,0308-275X,1.2,1460-3721
CRITIQUE OF CRITIQUE,n/a,n/a,n/a
CRITIQUE OF NONVIOLENCE,n/a,n/a,n/a
CRITIQUE-STUDIES IN CONTEMPORARY FICTION,0011-1619,0.2,1939-9138
CRITIQUING COMMUNICATION INNOVATION,n/a,n/a,n/a
CROATIAN AND COMPARATIVE PUBLIC ADMINISTRATION,1848-0357,0.4,1849-2150
CROATIAN ECONOMIC SURVEY,1330-4860,0.4,1846-3878
CROATIAN INTERNATIONAL RELATIONS REVIEW,n/a,1.4,1848-5782
CROATIAN JOURNAL OF EDUCATION-HRVATSKI CASOPIS ZA ODGOJ I OBRAZOVANJE,1848-5189,0.2,1848-5197
CROATIAN JOURNAL OF FOREST ENGINEERING,1845-5719,3.2,1845-5719
CROATIAN JOURNAL OF PHILOSOPHY,1333-1108,0.2,1847-6139
CROATIAN MEDICAL JOURNAL,0353-9504,1.9,1332-8166
CROATIAN OPERATIONAL RESEARCH REVIEW,1848-0225,0.7,1848-9931
CROATIAN YEARBOOK OF EUROPEAN LAW & POLICY,1845-5662,0.4,1845-5662
CROATICA CHEMICA ACTA,0011-1643,0.3,1334-417X
CROHNS & COLITIS 360,n/a,1.4,2631-827X
CRONY CAPITALISM IN US HEALTH CARE,n/a,n/a,n/a
CROP & PASTURE SCIENCE,1836-0947,1.9,1836-5795
CROP BREEDING AND APPLIED BIOTECHNOLOGY,1984-7033,1.5,1518-7853
CROP FORAGE & TURFGRASS MANAGEMENT,n/a,0.6,2374-3832
CROP JOURNAL,2095-5421,6.6,2214-5141
CROP PROTECTION,0261-2194,2.8,1873-6904
CROP SCIENCE,0011-183X,2.3,1435-0653
CROSS CULTURAL & STRATEGIC MANAGEMENT,2059-5794,2.5,2059-5794
CROSS-BORDER RENEWABLE ENERGY TRANSITIONS,n/a,n/a,n/a
CROSS-BORDER THEMES IN PETROLEUM GEOLOGY I,n/a,n/a,n/a
CROSS-CULTURAL AND RELIGIOUS CRITIQUES OF INFORMED CONSENT,n/a,n/a,n/a
CROSS-CULTURAL RESEARCH,1069-3971,2.5,1552-3578
CROSSING A LINE,n/a,n/a,n/a
CROSSING THE CURRENT,n/a,n/a,n/a
CROSSING WATERS,n/a,n/a,n/a
CRUSTACEANA,0011-216X,0.6,1568-5403
CRYOBIOLOGY,0011-2240,2.7,1090-2392
CRYOGENICS,0011-2275,2.1,1879-2235
CRYOLETTERS,0143-2044,1,1742-0644
CRYOSPHERE,1994-0416,5.2,1994-0424
CRYPTOCURRENCIES AND THE REGULATORY CHALLENGE,n/a,n/a,n/a
CRYPTOGAMIE ALGOLOGIE,0181-1568,1.3,1776-0984
CRYPTOGAMIE BRYOLOGIE,1290-0796,0.8,1776-0992
CRYPTOGAMIE MYCOLOGIE,0181-1584,1.4,1776-100X
CRYPTOGRAPHY,n/a,1.6,2410-387X
CRYPTOGRAPHY AND COMMUNICATIONS-DISCRETE-STRUCTURES BOOLEAN FUNCTIONS AND SEQUENCES,1936-2447,1.4,1936-2455
"CRYPTOGRAPHY, CODES AND CYBER SECURITY, I4CS 2022",n/a,n/a,n/a
CRYPTOLOGIA,0161-1194,0.6,1558-1586
"CRYPTOLOGY AND NETWORK SECURITY, CANS 2022",n/a,n/a,n/a
CRYSTAL GROWTH & DESIGN,1528-7483,3.8,1528-7505
CRYSTAL RESEARCH AND TECHNOLOGY,0232-1300,1.5,1521-4079
CRYSTALLOGRAPHY REPORTS,1063-7745,0.7,1562-689X
CRYSTALLOGRAPHY REVIEWS,0889-311X,3,1476-3508
CRYSTALS,2073-4352,2.7,2073-4352
CRYSTENGCOMM,1466-8033,3.1,1466-8033
CSEDU: PROCEEDINGS OF THE 14TH INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED EDUCATION - VOL 1,n/a,n/a,n/a
CSEDU: PROCEEDINGS OF THE 14TH INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED EDUCATION - VOL 2,n/a,n/a,n/a
CSEE JOURNAL OF POWER AND ENERGY SYSTEMS,2096-0042,7.1,2096-0042
CSIAM TRANSACTIONS ON APPLIED MATHEMATICS,2708-0560,1.3,2708-0579
CT&F-CIENCIA TECNOLOGIA Y FUTURO,0122-5383,n/a,n/a
CTAD-CUMHURIYET TARIHI ARASTIRMALARI DERGISI,1305-1458,0.1,2147-1592
CTS-CLINICAL AND TRANSLATIONAL SCIENCE,1752-8054,3.9,1752-8062
CUADERNO DE NOTAS,1138-1590,0.1,2386-8376
CUADERNOS CANELA,1322-9109,0,2189-9568
CUADERNOS DE ADMINISTRACION-UNIVERSIDAD DEL VALLE,0120-4645,0.3,2256-5078
CUADERNOS DE ANTROPOLOGIA,1409-3138,0,2215-356X
CUADERNOS DE BIOETICA,1132-1989,0.5,2386-3773
CUADERNOS DE DESARROLLO RURAL,0122-1450,0.5,2215-7727
CUADERNOS DE DOCUMENTACION MULTIMEDIA,1575-9733,0.4,1575-9733
CUADERNOS DE ECONOMIA,0121-4772,0.3,2248-4337
CUADERNOS DE ECONOMIA-SPAIN,0210-0266,n/a,2340-6704
CUADERNOS DE ESTUDIOS GALLEGOS,0210-847X,0.2,1988-8333
CUADERNOS DE FILOLOGIA CLASICA-ESTUDIOS GRIEGOS E INDOEUROPEOS,1131-9070,0.2,1988-2637
CUADERNOS DE FILOLOGIA CLASICA-ESTUDIOS LATINOS,1131-9062,0.1,1988-2343
CUADERNOS DE FILOLOGIA ITALIANA,1133-9527,0.1,1988-2394
CUADERNOS DE FILOSOFIA LATINOAMERICANA,0120-8462,0,2500-5375
CUADERNOS DE GESTION,1131-6837,0.8,1988-2157
CUADERNOS DE HISTORIA CONTEMPORANEA,0214-400X,0.2,1988-2734
CUADERNOS DE HISTORIA DEL DERECHO,1133-7613,0,1988-2521
CUADERNOS DE HISTORIA MODERNA,0214-4018,0.1,1988-2475
CUADERNOS DE ILUSTRACION Y ROMANTICISMO,2173-0687,0,2173-0687
CUADERNOS DE INVESTIGACION GEOGRAFICA,0211-6820,1.4,1697-9540
CUADERNOS DE LINGUISTICA HISPANICA,0121-053X,0.1,2346-1829
CUADERNOS DE LITERATURA,0122-8102,0.1,2346-1691
CUADERNOS DE LITERATURA DEL CARIBE E HISPANOAMERICA,1794-8290,n/a,2390-0644
CUADERNOS DE MUSICA ARTES VISUALES Y ARTES ESCENICAS,1794-6670,0.1,2215-9959
CUADERNOS DE NEUROPSICOLOGIA-PANAMERICAN JOURNAL OF NEUROPSYCHOLOGY,0718-4123,0.3,0718-4123
CUADERNOS DE PREHISTORIA Y ARQUEOLOGIA-UNIVERSIDAD AUTONOMA DE MADRID,0211-1608,0.7,0211-1608
